gm_id,gm_dir,sa_g,pga_g,max_drift_ratio,is_collapse
1,1,0.0714990882759748,0.043933294285249,0.00169269871794872,0
1,1,0.104369433134174,0.064130790067837,0.0025101858974359,0
1,1,0.142355200769979,0.0874715059907235,0.0036134358974359,0
1,1,0.224780777469603,0.138118684928147,0.00483955128205128,0
1,1,0.343745749836821,0.211217842786944,0.00689564102564103,0
1,1,0.500907783938349,0.307787548235494,0.010645641025641,0
1,1,0.753236782295979,0.462833499293766,0.0173642307692308,0
1,1,1.00248956530639,0.615989240597021,0.0203852564102564,0
1,2,0.0714990882759748,0.0525330552675765,0.00183730769230769,0
1,2,0.104369433134174,0.0766841274663574,0.00272801282051282,0
1,2,0.142355200769979,0.104593692171445,0.00384839743589744,0
1,2,0.224780777469603,0.165154847294288,0.00530634615384616,0
1,2,0.343745749836821,0.252562863521717,0.00795474358974359,0
1,2,0.500907783938349,0.368035690133893,0.0108592948717949,0
1,2,0.753236782295979,0.553431246020831,0.0117248076923077,0
1,2,1.00248956530639,0.736566591396741,0.0138679487179487,0
2,1,0.0714990882759748,0.130939169501224,0.0034375641025641,0
2,1,0.104369433134174,0.191135960267823,0.0044548717948718,0
2,1,0.142355200769979,0.260700831471504,0.00615769230769231,0
2,1,0.224780777469603,0.41165012074146,0.00969955128205128,0
2,1,0.343745749836821,0.629515481784587,0.0157164444444444,0
2,1,0.500907783938349,0.917332665451977,0.0392936666666667,0
2,1,0.753236782295979,1.37943295627661,0.0537999444444444,0
2,1,1.00248956530639,1.8358996496319,0.0694694444444444,0
2,2,0.0714990882759748,0.110050390444382,0.00203212820512821,0
2,2,0.104369433134174,0.160643962655034,0.00299967948717949,0
2,2,0.142355200769979,0.219111121613964,0.0042975,0
2,2,0.224780777469603,0.34597940926799,0.0067225641025641,0
2,2,0.343745749836821,0.52908862050274,0.0117073076923077,0
2,2,0.500907783938349,0.770990211599227,0.0125314743589744,0
2,2,0.753236782295979,1.15937145476297,0.0167646111111111,0
2,2,1.00248956530639,1.54301783055685,0.0205240384615385,0
3,1,0.0714990882759748,0.141004372391601,0.00276408333333333,0
3,1,0.104369433134174,0.205828448597105,0.00345844230769231,0
3,1,0.142355200769979,0.280740723067319,0.00392492948717949,0
3,1,0.224780777469603,0.443293379217084,0.00622160256410256,0
3,1,0.343745749836821,0.677905899036589,0.0102021111111111,0
3,1,0.500907783938349,0.987847389433463,0.0146032051282051,0
3,1,0.753236782295979,1.48546900821954,0.0297651111111111,0
3,1,1.00248956530639,1.97702397881701,0.0524592777777778,0
3,2,0.0714990882759748,0.10130935683985,0.00186339743589744,0
3,2,0.104369433134174,0.147884405235358,0.00271448717948718,0
3,2,0.142355200769979,0.201707660622861,0.00394115384615385,0
3,2,0.224780777469603,0.318499110191577,0.00579519230769231,0
3,2,0.343745749836821,0.487064404205868,0.00849448717948718,0
3,2,0.500907783938349,0.709752343008837,0.0105301282051282,0
3,2,0.753236782295979,1.06728541303884,0.0151010256410256,0
3,2,1.00248956530639,1.42045969464451,0.0170307692307692,0
4,1,0.0714990882759748,0.052536028493034,0.0018750641025641,0
4,1,0.104369433134174,0.076688467575624,0.00264189102564103,0
4,1,0.142355200769979,0.104599611884789,0.00352310897435897,0
4,1,0.224780777469603,0.165164194601311,0.00486839743589744,0
4,1,0.343745749836821,0.252577157880415,0.00673551282051282,0
4,1,0.500907783938349,0.368056519934818,0.00907314102564102,0
4,1,0.753236782295979,0.553462568696836,0.0105197435897436,0
4,1,1.00248956530639,0.736608279026169,0.0123684615384615,0
4,2,0.0714990882759748,0.0481251271282794,0.00194387179487179,0
4,2,0.104369433134174,0.0702497382694087,0.00296623717948718,0
4,2,0.142355200769979,0.0958174754338653,0.00399400641025641,0
4,2,0.224780777469603,0.151297082977673,0.00551912777777778,0
4,2,0.343745749836821,0.23137089310636,0.00794027777777778,0
4,2,0.500907783938349,0.337154659770367,0.0101857222222222,0
4,2,0.753236782295979,0.506994099921562,0.0113196666666667,0
4,2,1.00248956530639,0.674762978640037,0.0138183974358974,0
5,1,0.0714990882759748,0.0962826594141555,0.00197548717948718,0
5,1,0.104369433134174,0.140546779350791,0.00284560256410256,0
5,1,0.142355200769979,0.191699469770375,0.00414314102564102,0
5,1,0.224780777469603,0.302696042170753,0.0061398717948718,0
5,1,0.343745749836821,0.462897580299962,0.012036,0
5,1,0.500907783938349,0.674536343354203,0.0264303846153846,0
5,1,0.753236782295979,1.01432958540798,0.0443171666666667,0
5,1,1.00248956530639,1.34998031037934,0.100017222222222,1
5,2,0.0714990882759748,0.0817658461814047,0.00200357692307692,0
5,2,0.104369433134174,0.119356137560104,0.00308392948717949,0
5,2,0.142355200769979,0.162796389855398,0.00399477564102564,0
5,2,0.224780777469603,0.257057690080951,0.00769108974358974,0
5,2,0.343745749836821,0.393105181959552,0.00824102564102564,0
5,2,0.500907783938349,0.572834560553883,0.0103646794871795,0
5,2,0.753236782295979,0.861396199090897,0.0214702564102564,0
5,2,1.00248956530639,1.14643989974973,0.044012,0
6,1,0.0714990882759748,0.0931739775735513,0.00230487820512821,0
6,1,0.104369433134174,0.13600894020736,0.00330942307692308,0
6,1,0.142355200769979,0.185510061790219,0.00377878205128205,0
6,1,0.224780777469603,0.292922883688795,0.00475884615384615,0
6,1,0.343745749836821,0.447951988739718,0.0112742777777778,0
6,1,0.500907783938349,0.652757563102684,0.0189146666666667,0
6,1,0.753236782295979,0.981579887988616,0.0384778205128205,0
