gm_id,gm_dir,sa_g,pga_g,max_drift_ratio,is_collapse
1,1,0.063429702558087,0.0493731629902233,0.00237352564102564,0
1,1,0.0928079487077186,0.0722409501154165,0.0034749358974359,0
1,1,0.126624204067921,0.0985632474033358,0.00503384615384615,0
1,1,0.200293949305917,0.155907176073865,0.00704326923076923,0
1,1,0.306403002114454,0.238501597106447,0.0113713461538462,0
1,1,0.446340679611246,0.347427943610993,0.0148991025641026,0
1,1,0.671004128466404,0.522304139319358,0.0193965384615385,0
1,1,0.892167744760096,0.694456093914697,0.0213040384615385,0
1,2,0.063429702558087,0.0563044186422779,0.00300416666666667,0
1,2,0.0928079487077186,0.0823825019924236,0.00387102564102564,0
1,2,0.126624204067921,0.112400057205951,0.00501846153846154,0
1,2,0.200293949305917,0.177794218141067,0.00791596153846154,0
1,2,0.306403002114454,0.271983663938898,0.00820852564102564,0
1,2,0.446340679611246,0.396201644787728,0.0089023717948718,0
1,2,0.671004128466404,0.595627849985123,0.0120196794871795,0
1,2,0.892167744760096,0.791947371250993,0.0145736538461538,0
2,1,0.063429702558087,0.0896014330135993,0.00261764102564103,0
2,1,0.0928079487077186,0.131101437716012,0.00437807692307692,0
2,1,0.126624204067921,0.178870618671151,0.00556788461538462,0
2,1,0.200293949305917,0.282937238517371,0.00781288888888889,0
2,1,0.306403002114454,0.432827949082408,0.0114740555555556,0
2,1,0.446340679611246,0.630505313639257,0.0253702777777778,0
2,1,0.671004128466404,0.947867151254135,0.0424557777777778,0
2,1,0.892167744760096,1.26028509034564,0.0465301666666667,0
2,2,0.063429702558087,0.10184421745162,0.0024500641025641,0
2,2,0.0928079487077186,0.149014618203071,0.00347435897435897,0
2,2,0.126624204067921,0.203310790586191,0.00419224358974359,0
2,2,0.200293949305917,0.321596660628749,0.00721448717948718,0
2,2,0.306403002114454,0.491967843402651,0.00942211538461538,0
2,2,0.446340679611246,0.716655059042778,0.00952372222222222,0
2,2,0.671004128466404,1.07737995945804,0.0192790555555556,0
2,2,0.892167744760096,1.43248544666373,0.0330012222222222,0
3,1,0.063429702558087,0.140381269446437,0.00248386538461538,0
3,1,0.0928079487077186,0.205400579363875,0.00348527564102564,0
3,1,0.126624204067921,0.280241996932287,0.00417374358974359,0
3,1,0.200293949305917,0.443286311176624,0.00862871794871795,0
3,1,0.306403002114454,0.678124611409552,0.0123836538461538,0
3,1,0.446340679611246,0.987831704744821,0.0217442777777778,0
3,1,0.671004128466404,1.48505207432829,0.0479660555555556,0
3,1,0.892167744760096,1.9745266888788,0.100717777777778,1
3,2,0.063429702558087,0.130652256142931,0.00237974358974359,0
3,2,0.0928079487077186,0.191165454000933,0.00364576923076923,0
3,2,0.126624204067921,0.260820046075835,0.00502955128205128,0
3,2,0.200293949305917,0.412564702548169,0.00764602564102564,0
3,2,0.306403002114454,0.631127719360822,0.0103050256410256,0
