gm_id,gm_dir,sa_g,pga_g,max_drift_ratio,is_collapse
1,1,0.0556650734952823,0.0423074093463489,0.00192538461538462,0
1,1,0.0816831070995376,0.0620820279530338,0.00281198717948718,0
1,1,0.111487320239338,0.0847342758775468,0.00375237179487179,0
1,1,0.176731915681203,0.134322458083573,0.00579724358974359,0
1,1,0.270470578707388,0.205567131614174,0.0086073717948718,0
1,1,0.393834412226841,0.299327974374665,0.0108016666666667,0
1,1,0.591877156952169,0.449847410406292,0.0114852564102564,0
1,1,0.786012450661758,0.597397046539285,0.0119096153846154,0
1,2,0.0556650734952823,0.0542131240612515,0.00174762820512821,0
1,2,0.0816831070995376,0.0795525118505597,0.00252398076923077,0
1,2,0.111487320239338,0.108579321716048,0.00334644871794872,0
1,2,0.176731915681203,0.172122098630117,0.00480076923076923,0
1,2,0.270470578707388,0.263415713259137,0.00709858974358974,0
1,2,0.393834412226841,0.383561765196507,0.0077100641025641,0
1,2,0.591877156952169,0.576438828228409,0.0093825,0
1,2,0.786012450661758,0.765510360909263,0.0116222435897436,0
2,1,0.0556650734952823,0.0715012672280512,0.00306724358974359,0
2,1,0.0816831070995376,0.104921188494192,0.00445769230769231,0
2,1,0.111487320239338,0.143204422026818,0.00584557692307692,0
2,1,0.176731915681203,0.227010495762986,0.00794358974358975,0
2,1,0.270470578707388,0.347416933296991,0.00821128205128205,0
2,1,0.393834412226841,0.505876625755654,0.0109957051282051,0
2,1,0.591877156952169,0.7602606824727,0.0213459615384615,0
2,1,0.786012450661758,1.00962565483911,0.0305020512820513,0
2,2,0.0556650734952823,0.11377044665139,0.00173695512820513,0
2,2,0.0816831070995376,0.16694711773578,0.00252089743589744,0
2,2,0.111487320239338,0.227862130114156,0.00380192307692308,0
2,2,0.176731915681203,0.361211577063854,0.00842051282051282,0
2,2,0.270470578707388,0.552798309845174,0.0107198717948718,0
2,2,0.393834412226841,0.804934120666037,0.00973410256410256,0
2,2,0.591877156952169,1.20970160067983,0.0164878205128205,0
2,2,0.786012450661758,1.60648288002208,0.0257165,0
3,1,0.0556650734952823,0.1365525374747,0.00265480769230769,0
3,1,0.0816831070995376,0.200377630763478,0.0039200641025641,0
3,1,0.111487320239338,0.273490638186733,0.00471333333333333,0
3,1,0.176731915681203,0.433542794856425,0.00670422435897436,0
3,1,0.270470578707388,0.663494028043897,0.00987576923076923,0
3,1,0.393834412226841,0.966119057383264,0.0128396794871795,0
3,1,0.591877156952169,1.4519396558774,0.0236217307692308,0
3,1,0.786012450661758,1.92817484798016,0.0345169230769231,0
3,2,0.0556650734952823,0.168900898646428,0.00221679487179487,0
3,2,0.0816831070995376,0.247845719533876,0.00302025641025641,0
3,2,0.111487320239338,0.338278697821215,0.00447153846153846,0
3,2,0.176731915681203,0.53624611455134,0.00861730769230769,0
3,2,0.270470578707388,0.820671220437155,0.0123352564102564,0
3,2,0.393834412226841,1.19498604719598,0.013089358974359,0
3,2,0.591877156952169,1.79589421912803,0.0168444871794872,0
3,2,0.786012450661758,2.38494626752453,0.0254347435897436,0
4,1,0.0556650734952823,0.0778058025378707,0.00210429487179487,0
4,1,0.0816831070995376,0.114172483796415,0.00286884615384615,0
4,1,0.111487320239338,0.155831293831912,0.00362186538461539,0
4,1,0.176731915681203,0.24702686388794,0.00609474358974359,0
4,1,0.270470578707388,0.37804998929884,0.0062575641025641,0
4,1,0.393834412226841,0.550481668059541,0.00730570512820513,0
4,1,0.591877156952169,0.827295722593445,0.0124566025641026,0
4,1,0.786012450661758,1.09864814125647,0.0187333333333333,0
4,2,0.0556650734952823,0.0505653054047723,0.00190435897435897,0
4,2,0.0816831070995376,0.0741996910728753,0.00280154487179487,0
4,2,0.111487320239338,0.10127338459617,0.00340208974358974,0
4,2,0.176731915681203,0.160540581913502,0.00515384615384615,0
4,2,0.270470578707388,0.245691356475145,0.00702435897435897,0
4,2,0.393834412226841,0.35775318494544,0.0080973717948718,0
4,2,0.591877156952169,0.537652199559771,0.007955,0
4,2,0.786012450661758,0.714001745152349,0.0113227564102564,0
5,1,0.0556650734952823,0.0578252806666182,0.00202660256410256,0
5,1,0.0816831070995375,0.0848530020202436,0.00283623717948718,0
5,1,0.111487320239338,0.115813834040033,0.00368666666666667,0
5,1,0.176731915681203,0.183590391340825,0.00501551282051282,0
5,1,0.270470578707388,0.280966791989287,0.00744032051282051,0
5,1,0.393834412226841,0.409118033862289,0.0147029487179487,0
5,1,0.591877156952169,0.614846268438322,0.021993141025641,0
5,1,0.786012450661758,0.816515414658073,0.0269053205128205,0
5,2,0.0556650734952823,0.0411810195275898,0.00167533974358974,0
5,2,0.0816831070995376,0.0604291599260235,0.00245451282051282,0
5,2,0.111487320239338,0.082478315819415,0.00311,0
5,2,0.176731915681203,0.130746265365711,0.00390541666666667,0
5,2,0.270470578707388,0.200094125166859,0.00465942307692308,0
5,2,0.393834412226841,0.291358685117427,0.00576916666666667,0
5,2,0.591877156952169,0.43787070110394,0.00839307692307692,0
5,2,0.786012450661758,0.581491984958465,0.0133428205128205,0
6,1,0.0556650734952823,0.0706425000050936,0.00178996794871795,0
6,1,0.0816831070995376,0.103661030721251,0.00265055128205128,0
6,1,0.111487320239338,0.141484462806697,0.00342865384615385,0
