gm_id,gm_dir,sa_g,pga_g,max_drift_ratio,is_collapse
1,1,0.14944832490205,0.0669361442246787,0.00217559615384615,0
1,1,0.216694202060136,0.0970547804483954,0.00302820512820513,0
1,1,0.286469869318478,0.128306479857129,0.00333013461538462,0
1,1,0.450243637212022,0.201658821244201,0.00405408974358974,0
1,1,0.683157756445006,0.305978311523942,0.0112970555555556,0
1,1,0.971407368793957,0.435081917319075,0.0154455769230769,0
1,1,1.44024018103259,0.645066611077502,0.0328016666666667,0
1,1,1.79287536501371,0.803007755945648,0.0433783888888889,0
1,2,0.14944832490205,0.062448214111312,0.00182148076923077,0
1,2,0.216694202060136,0.0905474580313992,0.00261394230769231,0
1,2,0.286469869318478,0.119703795591987,0.00329717307692308,0
1,2,0.450243637212022,0.188138014108224,0.00405219871794872,0
1,2,0.683157756445006,0.28546309819292,0.00508379487179487,0
1,2,0.971407368793957,0.405910574076426,0.0131436666666667,0
1,2,1.44024018103259,0.601816228156361,0.0242951666666667,0
1,2,1.79287536501371,0.74916774572518,0.0332378888888889,0
2,1,0.14944832490205,0.0508740380101179,0.00208865384615385,0
2,1,0.216694202060136,0.0737653572189908,0.00305216025641026,0
2,1,0.286469869318478,0.0975178479251181,0.00332258974358974,0
2,1,0.450243637212022,0.153268441973845,0.00391062820512821,0
2,1,0.683157756445006,0.232555257418033,0.00478905769230769,0
2,1,0.971407368793957,0.330678951642465,0.008593,0
2,1,1.44024018103259,0.490275376198252,0.0139485,0
2,1,1.79287536501371,0.610316706640185,0.0203934615384615,0
2,2,0.14944832490205,0.0626117709173041,0.00207508974358974,0
2,2,0.216694202060136,0.0907846089769799,0.00303884615384615,0
2,2,0.286469869318478,0.120017309288908,0.00357376282051282,0
2,2,0.450243637212022,0.188630762429551,0.00456969230769231,0
2,2,0.683157756445006,0.286210748597875,0.00764423076923077,0
2,2,0.971407368793957,0.406973685935734,0.00973987179487179,0
2,2,1.44024018103259,0.603392432399705,0.0113964444444444,0
2,2,1.79287536501371,0.751129875233394,0.0168842222222222,0
3,1,0.14944832490205,0.097278011594791,0.00195246794871795,0
3,1,0.216694202060136,0.141049296566861,0.00281816025641026,0
3,1,0.286469869318478,0.186467257410785,0.00312276282051282,0
3,1,0.450243637212022,0.293069900849663,0.00428342307692308,0
3,1,0.683157756445006,0.444676969086705,0.00589084615384615,0
3,1,0.971407368793957,0.632302686207678,0.00731222222222222,0
3,1,1.44024018103259,0.937472541907698,0.0175604444444444,0
3,1,1.79287536501371,1.16700773100085,0.0242716111111111,0
3,2,0.14944832490205,0.105680003289631,0.00167371153846154,0
3,2,0.216694202060136,0.153231854566241,0.0024273141025641,0
3,2,0.286469869318478,0.202572606630412,0.00315545512820513,0
3,2,0.450243637212022,0.318382618827529,0.00499389444444444,0
3,2,0.683157756445006,0.483084129552897,0.00745871794871795,0
3,2,0.971407368793957,0.68691525312847,0.0155854487179487,0
3,2,1.44024018103259,1.01844291108074,0.0322875555555556,0
3,2,1.79287536501371,1.2678032664249,0.0387621666666667,0
4,1,0.14944832490205,0.114614595475761,0.00175859615384615,0
4,1,0.216694202060136,0.166186662362012,0.00255147435897436,0
4,1,0.286469869318478,0.219698870559111,0.00343604487179487,0
4,1,0.450243637212022,0.345299904688884,0.00539075,0
4,1,0.683157756445006,0.523925911865465,0.00926205555555556,0
4,1,0.971407368793957,0.744989699211848,0.0215661666666667,0
4,1,1.44024018103259,1.10454597497281,0.0310479444444444,0
4,1,1.79287536501371,1.37498820969846,0.0305225,0
4,2,0.14944832490205,0.100429599844055,0.00167212179487179,0
4,2,0.216694202060136,0.14561897576095,0.00242444871794872,0
4,2,0.286469869318478,0.192508376135294,0.00328636538461538,0
4,2,0.450243637212022,0.302564704871544,0.00518982777777778,0
4,2,0.683157756445006,0.459083500300867,0.0100815,0
4,2,0.971407368793957,0.652787867629056,0.0209519444444444,0
4,2,1.44024018103259,0.967844538607127,0.0426162777777778,0
4,2,1.79287536501371,1.20481615030883,0.0431903333333333,0
5,1,0.14944832490205,0.0665277449687605,0.00191387820512821,0
5,1,0.216694202060136,0.0964626175657325,0.00274141025641026,0
5,1,0.286469869318478,0.127523640159532,0.00347520512820513,0
